,Accident_ID,Severity
1298,6377,Highly_Fatal_And_Damaging
1299,6379,Minor_Damage_And_Injuries
1300,6381,Highly_Fatal_And_Damaging
1301,6391,Highly_Fatal_And_Damaging
1302,6400,Minor_Damage_And_Injuries
1303,6402,Minor_Damage_And_Injuries
1304,6405,Significant_Damage_And_Serious_Injuries
1305,6415,Highly_Fatal_And_Damaging
1306,6416,Highly_Fatal_And_Damaging
1307,6420,Highly_Fatal_And_Damaging
1308,6434,Minor_Damage_And_Injuries
1309,6448,Significant_Damage_And_Serious_Injuries
1310,6451,Highly_Fatal_And_Damaging
1311,6453,Significant_Damage_And_Serious_Injuries
1312,6459,Significant_Damage_And_Serious_Injuries
1313,6461,Highly_Fatal_And_Damaging
1314,6467,Highly_Fatal_And_Damaging
1315,6468,Highly_Fatal_And_Damaging
1316,6473,Highly_Fatal_And_Damaging
1317,6484,Significant_Damage_And_Serious_Injuries
1318,6486,Highly_Fatal_And_Damaging
1319,6490,Highly_Fatal_And_Damaging
1320,6502,Minor_Damage_And_Injuries
1321,6503,Significant_Damage_And_Fatalities
1322,6507,Significant_Damage_And_Serious_Injuries
1323,6512,Highly_Fatal_And_Damaging
1324,6523,Significant_Damage_And_Serious_Injuries
1325,6528,Significant_Damage_And_Serious_Injuries
1326,6530,Significant_Damage_And_Fatalities
1327,6543,Minor_Damage_And_Injuries
1328,6546,Significant_Damage_And_Serious_Injuries
1329,6548,Minor_Damage_And_Injuries
1330,6551,Highly_Fatal_And_Damaging
1331,6553,Significant_Damage_And_Serious_Injuries
1332,6562,Minor_Damage_And_Injuries
1333,6571,Highly_Fatal_And_Damaging
1334,6572,Significant_Damage_And_Serious_Injuries
1335,6579,Highly_Fatal_And_Damaging
1336,6584,Significant_Damage_And_Serious_Injuries
1337,6588,Significant_Damage_And_Serious_Injuries
1338,6596,Minor_Damage_And_Injuries
1339,6599,Highly_Fatal_And_Damaging
1340,6625,Highly_Fatal_And_Damaging
1341,6632,Significant_Damage_And_Fatalities
1342,6641,Significant_Damage_And_Serious_Injuries
1343,6651,Minor_Damage_And_Injuries
1344,6654,Minor_Damage_And_Injuries
1345,6657,Highly_Fatal_And_Damaging
1346,6665,Significant_Damage_And_Serious_Injuries
1347,6671,Significant_Damage_And_Serious_Injuries
1348,6672,Highly_Fatal_And_Damaging
1349,6675,Highly_Fatal_And_Damaging
1350,6676,Minor_Damage_And_Injuries
1351,6682,Highly_Fatal_And_Damaging
1352,6684,Significant_Damage_And_Serious_Injuries
1353,6692,Significant_Damage_And_Serious_Injuries
1354,6694,Significant_Damage_And_Fatalities
1355,6700,Significant_Damage_And_Serious_Injuries
1356,6723,Minor_Damage_And_Injuries
1357,6726,Significant_Damage_And_Serious_Injuries
1358,6729,Significant_Damage_And_Serious_Injuries
1359,6734,Significant_Damage_And_Fatalities
1360,6737,Significant_Damage_And_Serious_Injuries
1361,6738,Significant_Damage_And_Serious_Injuries
1362,6745,Minor_Damage_And_Injuries
1363,6747,Minor_Damage_And_Injuries
1364,6750,Significant_Damage_And_Serious_Injuries
1365,6754,Significant_Damage_And_Fatalities
1366,6755,Significant_Damage_And_Serious_Injuries
1367,6761,Minor_Damage_And_Injuries
1368,6762,Minor_Damage_And_Injuries
1369,6765,Highly_Fatal_And_Damaging
1370,6769,Significant_Damage_And_Fatalities
1371,6785,Minor_Damage_And_Injuries
1372,6788,Minor_Damage_And_Injuries
1373,6793,Significant_Damage_And_Serious_Injuries
1374,6796,Significant_Damage_And_Fatalities
1375,6799,Significant_Damage_And_Serious_Injuries
1376,6801,Significant_Damage_And_Fatalities
1377,6807,Highly_Fatal_And_Damaging
1378,6811,Minor_Damage_And_Injuries
1379,6812,Significant_Damage_And_Fatalities
1380,6815,Highly_Fatal_And_Damaging
1381,6818,Minor_Damage_And_Injuries
1382,6828,Significant_Damage_And_Serious_Injuries
1383,6832,Highly_Fatal_And_Damaging
1384,6833,Highly_Fatal_And_Damaging
1385,6836,Significant_Damage_And_Fatalities
1386,6839,Minor_Damage_And_Injuries
1387,6842,Highly_Fatal_And_Damaging
1388,6845,Significant_Damage_And_Serious_Injuries
1389,6848,Significant_Damage_And_Fatalities
1390,6849,Significant_Damage_And_Serious_Injuries
1391,6850,Minor_Damage_And_Injuries
1392,6853,Minor_Damage_And_Injuries
1393,6862,Highly_Fatal_And_Damaging
1394,6864,Highly_Fatal_And_Damaging
1395,6868,Highly_Fatal_And_Damaging
1396,6872,Highly_Fatal_And_Damaging
1397,6892,Significant_Damage_And_Fatalities
1398,6895,Significant_Damage_And_Serious_Injuries
1399,6897,Minor_Damage_And_Injuries
1400,6900,Significant_Damage_And_Serious_Injuries
1401,6904,Highly_Fatal_And_Damaging
1402,6907,Significant_Damage_And_Serious_Injuries
1403,6912,Highly_Fatal_And_Damaging
1404,6913,Highly_Fatal_And_Damaging
1405,6920,Highly_Fatal_And_Damaging
1406,6922,Significant_Damage_And_Fatalities
1407,6924,Highly_Fatal_And_Damaging
1408,6925,Highly_Fatal_And_Damaging
1409,6929,Significant_Damage_And_Serious_Injuries
1410,6933,Significant_Damage_And_Serious_Injuries
1411,6938,Highly_Fatal_And_Damaging
1412,6939,Minor_Damage_And_Injuries
1413,6945,Significant_Damage_And_Fatalities
1414,6950,Significant_Damage_And_Serious_Injuries
1415,6953,Minor_Damage_And_Injuries
1416,6957,Significant_Damage_And_Fatalities
1417,6961,Significant_Damage_And_Fatalities
1418,6970,Significant_Damage_And_Serious_Injuries
1419,6975,Significant_Damage_And_Fatalities
1420,6978,Highly_Fatal_And_Damaging
1421,6979,Significant_Damage_And_Serious_Injuries
1422,6981,Significant_Damage_And_Serious_Injuries
1423,6985,Minor_Damage_And_Injuries
1424,6988,Significant_Damage_And_Fatalities
1425,6989,Significant_Damage_And_Fatalities
1426,6996,Significant_Damage_And_Fatalities
1427,7007,Significant_Damage_And_Serious_Injuries
1428,7008,Minor_Damage_And_Injuries
1429,7016,Highly_Fatal_And_Damaging
1430,7021,Highly_Fatal_And_Damaging
1431,7022,Significant_Damage_And_Serious_Injuries
1432,7029,Significant_Damage_And_Serious_Injuries
1433,7035,Highly_Fatal_And_Damaging
1434,7066,Minor_Damage_And_Injuries
1435,7067,Highly_Fatal_And_Damaging
1436,7068,Significant_Damage_And_Fatalities
1437,7069,Highly_Fatal_And_Damaging
1438,7072,Minor_Damage_And_Injuries
1439,7077,Minor_Damage_And_Injuries
1440,7079,Minor_Damage_And_Injuries
1441,7080,Highly_Fatal_And_Damaging
1442,7090,Significant_Damage_And_Serious_Injuries
1443,7091,Significant_Damage_And_Serious_Injuries
1444,7092,Highly_Fatal_And_Damaging
1445,7093,Significant_Damage_And_Serious_Injuries
1446,7109,Highly_Fatal_And_Damaging
1447,7114,Highly_Fatal_And_Damaging
1448,7118,Minor_Damage_And_Injuries
1449,7122,Highly_Fatal_And_Damaging
1450,7124,Minor_Damage_And_Injuries
1451,7126,Highly_Fatal_And_Damaging
1452,7132,Highly_Fatal_And_Damaging
1453,7140,Highly_Fatal_And_Damaging
1454,7154,Minor_Damage_And_Injuries
1455,7156,Highly_Fatal_And_Damaging
1456,7158,Highly_Fatal_And_Damaging
1457,7172,Significant_Damage_And_Fatalities
1458,7173,Significant_Damage_And_Serious_Injuries
1459,7174,Highly_Fatal_And_Damaging
1460,7176,Highly_Fatal_And_Damaging
1461,7177,Minor_Damage_And_Injuries
1462,7179,Highly_Fatal_And_Damaging
1463,7181,Minor_Damage_And_Injuries
1464,7182,Significant_Damage_And_Fatalities
1465,7191,Highly_Fatal_And_Damaging
1466,7194,Highly_Fatal_And_Damaging
1467,7195,Minor_Damage_And_Injuries
1468,7200,Minor_Damage_And_Injuries
1469,7201,Significant_Damage_And_Serious_Injuries
1470,7205,Significant_Damage_And_Fatalities
1471,7208,Highly_Fatal_And_Damaging
1472,7209,Minor_Damage_And_Injuries
1473,7210,Highly_Fatal_And_Damaging
1474,7212,Significant_Damage_And_Fatalities
1475,7213,Minor_Damage_And_Injuries
1476,7216,Significant_Damage_And_Fatalities
1477,7218,Significant_Damage_And_Serious_Injuries
1478,7221,Minor_Damage_And_Injuries
1479,7222,Highly_Fatal_And_Damaging
1480,7223,Significant_Damage_And_Serious_Injuries
1481,7232,Minor_Damage_And_Injuries
1482,7244,Significant_Damage_And_Serious_Injuries
1483,7253,Highly_Fatal_And_Damaging
1484,7255,Significant_Damage_And_Serious_Injuries
1485,7267,Significant_Damage_And_Fatalities
1486,7269,Highly_Fatal_And_Damaging
1487,7279,Highly_Fatal_And_Damaging
1488,7284,Minor_Damage_And_Injuries
1489,7294,Highly_Fatal_And_Damaging
1490,7296,Significant_Damage_And_Serious_Injuries
1491,7298,Minor_Damage_And_Injuries
1492,7307,Highly_Fatal_And_Damaging
1493,7323,Minor_Damage_And_Injuries
1494,7333,Highly_Fatal_And_Damaging
1495,7335,Significant_Damage_And_Fatalities
1496,7336,Highly_Fatal_And_Damaging
1497,7338,Significant_Damage_And_Fatalities
1498,7345,Significant_Damage_And_Fatalities
1499,7346,Significant_Damage_And_Serious_Injuries
1500,7348,Minor_Damage_And_Injuries
1501,7349,Significant_Damage_And_Serious_Injuries
1502,7353,Highly_Fatal_And_Damaging
1503,7354,Significant_Damage_And_Serious_Injuries
1504,7355,Minor_Damage_And_Injuries
1505,7356,Minor_Damage_And_Injuries
1506,7367,Minor_Damage_And_Injuries
1507,7370,Significant_Damage_And_Fatalities
1508,7375,Highly_Fatal_And_Damaging
1509,7384,Significant_Damage_And_Serious_Injuries
1510,7392,Highly_Fatal_And_Damaging
1511,7394,Minor_Damage_And_Injuries
1512,7395,Highly_Fatal_And_Damaging
1513,7401,Significant_Damage_And_Serious_Injuries
1514,7402,Significant_Damage_And_Fatalities
1515,7407,Highly_Fatal_And_Damaging
1516,7420,Significant_Damage_And_Fatalities
1517,7437,Minor_Damage_And_Injuries
1518,7455,Highly_Fatal_And_Damaging
1519,7460,Highly_Fatal_And_Damaging
1520,7476,Significant_Damage_And_Fatalities
1521,7478,Highly_Fatal_And_Damaging
1522,7484,Highly_Fatal_And_Damaging
1523,7491,Highly_Fatal_And_Damaging
1524,7492,Significant_Damage_And_Serious_Injuries
1525,7495,Significant_Damage_And_Fatalities
1526,7503,Significant_Damage_And_Serious_Injuries
1527,7505,Significant_Damage_And_Serious_Injuries
1528,7506,Highly_Fatal_And_Damaging
1529,7508,Highly_Fatal_And_Damaging
1530,7513,Minor_Damage_And_Injuries
1531,7526,Significant_Damage_And_Serious_Injuries
1532,7530,Significant_Damage_And_Serious_Injuries
1533,7534,Minor_Damage_And_Injuries
1534,7537,Highly_Fatal_And_Damaging
1535,7541,Significant_Damage_And_Serious_Injuries
1536,7542,Minor_Damage_And_Injuries
1537,7548,Significant_Damage_And_Serious_Injuries
1538,7551,Highly_Fatal_And_Damaging
1539,7553,Minor_Damage_And_Injuries
1540,7554,Significant_Damage_And_Serious_Injuries
1541,7557,Significant_Damage_And_Serious_Injuries
1542,7563,Significant_Damage_And_Fatalities
1543,7568,Minor_Damage_And_Injuries
1544,7581,Highly_Fatal_And_Damaging
1545,7582,Highly_Fatal_And_Damaging
1546,7587,Highly_Fatal_And_Damaging
1547,7617,Highly_Fatal_And_Damaging
1548,7621,Minor_Damage_And_Injuries
1549,7623,Significant_Damage_And_Serious_Injuries
1550,7633,Significant_Damage_And_Serious_Injuries
1551,7639,Significant_Damage_And_Fatalities
1552,7654,Highly_Fatal_And_Damaging
1553,7660,Highly_Fatal_And_Damaging
1554,7661,Significant_Damage_And_Fatalities
1555,7662,Significant_Damage_And_Fatalities
1556,7663,Significant_Damage_And_Serious_Injuries
1557,7664,Minor_Damage_And_Injuries
1558,7665,Significant_Damage_And_Serious_Injuries
1559,7668,Significant_Damage_And_Serious_Injuries
1560,7682,Minor_Damage_And_Injuries
1561,7683,Highly_Fatal_And_Damaging
1562,7684,Highly_Fatal_And_Damaging
1563,7687,Significant_Damage_And_Serious_Injuries
1564,7691,Significant_Damage_And_Serious_Injuries
1565,7701,Significant_Damage_And_Serious_Injuries
1566,7702,Minor_Damage_And_Injuries
1567,7705,Significant_Damage_And_Fatalities
1568,7711,Minor_Damage_And_Injuries
1569,7714,Minor_Damage_And_Injuries
1570,7716,Highly_Fatal_And_Damaging
1571,7725,Significant_Damage_And_Serious_Injuries
1572,7726,Highly_Fatal_And_Damaging
1573,7732,Highly_Fatal_And_Damaging
1574,7748,Significant_Damage_And_Serious_Injuries
1575,7755,Significant_Damage_And_Fatalities
1576,7759,Highly_Fatal_And_Damaging
1577,7763,Significant_Damage_And_Serious_Injuries
1578,7767,Highly_Fatal_And_Damaging
1579,7769,Highly_Fatal_And_Damaging
1580,7781,Significant_Damage_And_Fatalities
1581,7783,Minor_Damage_And_Injuries
1582,7790,Minor_Damage_And_Injuries
1583,7798,Minor_Damage_And_Injuries
1584,7810,Minor_Damage_And_Injuries
1585,7821,Minor_Damage_And_Injuries
1586,7824,Significant_Damage_And_Fatalities
1587,7828,Significant_Damage_And_Serious_Injuries
1588,7838,Significant_Damage_And_Serious_Injuries
1589,7841,Significant_Damage_And_Serious_Injuries
1590,7847,Significant_Damage_And_Fatalities
1591,7852,Significant_Damage_And_Serious_Injuries
1592,7854,Highly_Fatal_And_Damaging
1593,7857,Minor_Damage_And_Injuries
1594,7867,Significant_Damage_And_Serious_Injuries
1595,7868,Highly_Fatal_And_Damaging
1596,7869,Significant_Damage_And_Serious_Injuries
1597,7871,Significant_Damage_And_Serious_Injuries
1598,7872,Significant_Damage_And_Serious_Injuries
1599,7885,Highly_Fatal_And_Damaging
1600,7889,Highly_Fatal_And_Damaging
1601,7902,Significant_Damage_And_Serious_Injuries
1602,7917,Minor_Damage_And_Injuries
1603,7918,Minor_Damage_And_Injuries
1604,7919,Significant_Damage_And_Fatalities
1605,7926,Highly_Fatal_And_Damaging
1606,7927,Minor_Damage_And_Injuries
1607,7928,Minor_Damage_And_Injuries
1608,7947,Minor_Damage_And_Injuries
1609,7950,Significant_Damage_And_Serious_Injuries
1610,7952,Highly_Fatal_And_Damaging
1611,7955,Minor_Damage_And_Injuries
1612,7966,Minor_Damage_And_Injuries
1613,7981,Significant_Damage_And_Fatalities
1614,7987,Highly_Fatal_And_Damaging
1615,7996,Highly_Fatal_And_Damaging
1616,7997,Highly_Fatal_And_Damaging
1617,8012,Minor_Damage_And_Injuries
1618,8018,Significant_Damage_And_Serious_Injuries
1619,8020,Significant_Damage_And_Fatalities
1620,8021,Minor_Damage_And_Injuries
1621,8028,Significant_Damage_And_Serious_Injuries
1622,8031,Significant_Damage_And_Serious_Injuries
1623,8034,Minor_Damage_And_Injuries
1624,8039,Significant_Damage_And_Serious_Injuries
1625,8044,Minor_Damage_And_Injuries
1626,8046,Highly_Fatal_And_Damaging
1627,8049,Minor_Damage_And_Injuries
1628,8052,Significant_Damage_And_Fatalities
1629,8054,Minor_Damage_And_Injuries
1630,8057,Significant_Damage_And_Serious_Injuries
1631,8058,Minor_Damage_And_Injuries
1632,8061,Significant_Damage_And_Fatalities
1633,8074,Minor_Damage_And_Injuries
1634,8075,Significant_Damage_And_Serious_Injuries
1635,8078,Significant_Damage_And_Serious_Injuries
1636,8081,Minor_Damage_And_Injuries
1637,8084,Significant_Damage_And_Serious_Injuries
1638,8088,Minor_Damage_And_Injuries
1639,8089,Minor_Damage_And_Injuries
1640,8090,Significant_Damage_And_Serious_Injuries
1641,8097,Highly_Fatal_And_Damaging
1642,8101,Highly_Fatal_And_Damaging
1643,8105,Highly_Fatal_And_Damaging
1644,8115,Highly_Fatal_And_Damaging
1645,8122,Significant_Damage_And_Serious_Injuries
1646,8125,Significant_Damage_And_Fatalities
1647,8132,Minor_Damage_And_Injuries
1648,8133,Highly_Fatal_And_Damaging
1649,8136,Highly_Fatal_And_Damaging
1650,8138,Significant_Damage_And_Serious_Injuries
1651,8144,Significant_Damage_And_Fatalities
1652,8146,Highly_Fatal_And_Damaging
1653,8150,Minor_Damage_And_Injuries
1654,8152,Highly_Fatal_And_Damaging
1655,8157,Minor_Damage_And_Injuries
1656,8167,Minor_Damage_And_Injuries
1657,8172,Minor_Damage_And_Injuries
1658,8178,Significant_Damage_And_Fatalities
1659,8184,Significant_Damage_And_Serious_Injuries
1660,8186,Highly_Fatal_And_Damaging
1661,8187,Significant_Damage_And_Fatalities
1662,8190,Highly_Fatal_And_Damaging
1663,8198,Minor_Damage_And_Injuries
1664,8200,Highly_Fatal_And_Damaging
1665,8206,Highly_Fatal_And_Damaging
1666,8217,Significant_Damage_And_Serious_Injuries
1667,8221,Highly_Fatal_And_Damaging
1668,8224,Minor_Damage_And_Injuries
1669,8230,Significant_Damage_And_Fatalities
1670,8233,Minor_Damage_And_Injuries
1671,8237,Significant_Damage_And_Serious_Injuries
1672,8239,Highly_Fatal_And_Damaging
1673,8240,Highly_Fatal_And_Damaging
1674,8242,Significant_Damage_And_Fatalities
1675,8243,Highly_Fatal_And_Damaging
1676,8246,Minor_Damage_And_Injuries
1677,8251,Significant_Damage_And_Fatalities
1678,8253,Highly_Fatal_And_Damaging
1679,8268,Significant_Damage_And_Fatalities
1680,8269,Minor_Damage_And_Injuries
1681,8277,Highly_Fatal_And_Damaging
1682,8287,Highly_Fatal_And_Damaging
1683,8294,Minor_Damage_And_Injuries
1684,8297,Minor_Damage_And_Injuries
1685,8314,Minor_Damage_And_Injuries
1686,8315,Significant_Damage_And_Serious_Injuries
1687,8317,Minor_Damage_And_Injuries
1688,8319,Highly_Fatal_And_Damaging
1689,8322,Significant_Damage_And_Serious_Injuries
1690,8327,Significant_Damage_And_Serious_Injuries
1691,8329,Significant_Damage_And_Fatalities
1692,8336,Minor_Damage_And_Injuries
1693,8345,Highly_Fatal_And_Damaging
1694,8361,Minor_Damage_And_Injuries
1695,8362,Highly_Fatal_And_Damaging
1696,8365,Significant_Damage_And_Serious_Injuries
1697,8369,Minor_Damage_And_Injuries
1698,8372,Significant_Damage_And_Fatalities
1699,8374,Minor_Damage_And_Injuries
1700,8376,Highly_Fatal_And_Damaging
1701,8377,Highly_Fatal_And_Damaging
1702,8388,Highly_Fatal_And_Damaging
1703,8389,Minor_Damage_And_Injuries
1704,8390,Highly_Fatal_And_Damaging
1705,8395,Significant_Damage_And_Fatalities
1706,8402,Minor_Damage_And_Injuries
1707,8412,Minor_Damage_And_Injuries
1708,8419,Significant_Damage_And_Fatalities
1709,8426,Highly_Fatal_And_Damaging
1710,8428,Significant_Damage_And_Serious_Injuries
1711,8429,Highly_Fatal_And_Damaging
1712,8431,Highly_Fatal_And_Damaging
1713,8450,Highly_Fatal_And_Damaging
1714,8456,Highly_Fatal_And_Damaging
1715,8463,Highly_Fatal_And_Damaging
1716,8490,Highly_Fatal_And_Damaging
1717,8491,Minor_Damage_And_Injuries
1718,8496,Minor_Damage_And_Injuries
1719,8507,Highly_Fatal_And_Damaging
1720,8513,Minor_Damage_And_Injuries
1721,8517,Significant_Damage_And_Serious_Injuries
1722,8519,Significant_Damage_And_Fatalities
1723,8524,Significant_Damage_And_Fatalities
1724,8542,Significant_Damage_And_Serious_Injuries
1725,8543,Significant_Damage_And_Serious_Injuries
1726,8551,Significant_Damage_And_Serious_Injuries
1727,8553,Significant_Damage_And_Serious_Injuries
1728,8562,Significant_Damage_And_Fatalities
1729,8567,Significant_Damage_And_Fatalities
1730,8571,Significant_Damage_And_Serious_Injuries
1731,8574,Significant_Damage_And_Serious_Injuries
1732,8575,Minor_Damage_And_Injuries
1733,8576,Significant_Damage_And_Serious_Injuries
1734,8586,Highly_Fatal_And_Damaging
1735,8587,Highly_Fatal_And_Damaging
1736,8590,Significant_Damage_And_Serious_Injuries
1737,8594,Minor_Damage_And_Injuries
1738,8596,Minor_Damage_And_Injuries
1739,8599,Significant_Damage_And_Serious_Injuries
1740,8604,Minor_Damage_And_Injuries
1741,8606,Significant_Damage_And_Serious_Injuries
1742,8620,Highly_Fatal_And_Damaging
1743,8623,Significant_Damage_And_Serious_Injuries
1744,8643,Significant_Damage_And_Serious_Injuries
1745,8652,Minor_Damage_And_Injuries
1746,8653,Minor_Damage_And_Injuries
1747,8655,Significant_Damage_And_Serious_Injuries
1748,8657,Significant_Damage_And_Serious_Injuries
1749,8663,Minor_Damage_And_Injuries
1750,8665,Minor_Damage_And_Injuries
1751,8685,Significant_Damage_And_Serious_Injuries
1752,8715,Minor_Damage_And_Injuries
1753,8719,Highly_Fatal_And_Damaging
1754,8724,Minor_Damage_And_Injuries
1755,8725,Significant_Damage_And_Serious_Injuries
1756,8726,Highly_Fatal_And_Damaging
1757,8728,Significant_Damage_And_Serious_Injuries
1758,8729,Significant_Damage_And_Fatalities
1759,8730,Significant_Damage_And_Fatalities
1760,8737,Minor_Damage_And_Injuries
1761,8743,Significant_Damage_And_Serious_Injuries
1762,8744,Significant_Damage_And_Serious_Injuries
1763,8747,Significant_Damage_And_Fatalities
1764,8749,Highly_Fatal_And_Damaging
1765,8751,Significant_Damage_And_Serious_Injuries
1766,8754,Highly_Fatal_And_Damaging
1767,8756,Significant_Damage_And_Serious_Injuries
1768,8759,Significant_Damage_And_Serious_Injuries
1769,8767,Minor_Damage_And_Injuries
1770,8772,Highly_Fatal_And_Damaging
1771,8773,Highly_Fatal_And_Damaging
1772,8776,Significant_Damage_And_Serious_Injuries
1773,8780,Highly_Fatal_And_Damaging
1774,8781,Significant_Damage_And_Fatalities
1775,8786,Minor_Damage_And_Injuries
1776,8791,Significant_Damage_And_Serious_Injuries
1777,8793,Highly_Fatal_And_Damaging
1778,8796,Significant_Damage_And_Fatalities
1779,8798,Minor_Damage_And_Injuries
1780,8804,Significant_Damage_And_Fatalities
1781,8812,Significant_Damage_And_Fatalities
1782,8815,Significant_Damage_And_Fatalities
1783,8862,Significant_Damage_And_Serious_Injuries
1784,8867,Minor_Damage_And_Injuries
1785,8870,Minor_Damage_And_Injuries
1786,8873,Highly_Fatal_And_Damaging
1787,8875,Significant_Damage_And_Serious_Injuries
1788,8881,Significant_Damage_And_Fatalities
1789,8882,Minor_Damage_And_Injuries
1790,8901,Minor_Damage_And_Injuries
1791,8903,Minor_Damage_And_Injuries
1792,8905,Significant_Damage_And_Serious_Injuries
1793,8908,Significant_Damage_And_Serious_Injuries
1794,8909,Highly_Fatal_And_Damaging
1795,8913,Minor_Damage_And_Injuries
1796,8916,Significant_Damage_And_Serious_Injuries
1797,8931,Significant_Damage_And_Fatalities
1798,8936,Highly_Fatal_And_Damaging
1799,8943,Significant_Damage_And_Fatalities
1800,8944,Minor_Damage_And_Injuries
1801,8961,Significant_Damage_And_Serious_Injuries
1802,8970,Significant_Damage_And_Fatalities
1803,8976,Significant_Damage_And_Fatalities
1804,8983,Significant_Damage_And_Fatalities
1805,8989,Minor_Damage_And_Injuries
1806,8998,Highly_Fatal_And_Damaging
1807,8999,Minor_Damage_And_Injuries
1808,9002,Highly_Fatal_And_Damaging
1809,9013,Minor_Damage_And_Injuries
1810,9014,Highly_Fatal_And_Damaging
1811,9018,Significant_Damage_And_Fatalities
1812,9026,Highly_Fatal_And_Damaging
1813,9027,Significant_Damage_And_Serious_Injuries
1814,9033,Highly_Fatal_And_Damaging
1815,9035,Highly_Fatal_And_Damaging
1816,9040,Highly_Fatal_And_Damaging
1817,9047,Minor_Damage_And_Injuries
1818,9049,Highly_Fatal_And_Damaging
1819,9051,Highly_Fatal_And_Damaging
1820,9057,Minor_Damage_And_Injuries
1821,9072,Significant_Damage_And_Fatalities
1822,9078,Minor_Damage_And_Injuries
1823,9080,Significant_Damage_And_Serious_Injuries
1824,9081,Significant_Damage_And_Serious_Injuries
1825,9083,Minor_Damage_And_Injuries
1826,9088,Significant_Damage_And_Serious_Injuries
1827,9089,Significant_Damage_And_Serious_Injuries
1828,9109,Highly_Fatal_And_Damaging
1829,9111,Significant_Damage_And_Serious_Injuries
1830,9113,Significant_Damage_And_Serious_Injuries
1831,9117,Minor_Damage_And_Injuries
1832,9119,Highly_Fatal_And_Damaging
1833,9123,Significant_Damage_And_Serious_Injuries
1834,9127,Significant_Damage_And_Serious_Injuries
1835,9135,Significant_Damage_And_Fatalities
1836,9139,Minor_Damage_And_Injuries
1837,9143,Significant_Damage_And_Fatalities
1838,9148,Minor_Damage_And_Injuries
1839,9160,Minor_Damage_And_Injuries
1840,9166,Highly_Fatal_And_Damaging
1841,9176,Significant_Damage_And_Serious_Injuries
1842,9177,Significant_Damage_And_Serious_Injuries
1843,9178,Minor_Damage_And_Injuries
1844,9181,Minor_Damage_And_Injuries
1845,9185,Significant_Damage_And_Fatalities
1846,9187,Minor_Damage_And_Injuries
1847,9192,Significant_Damage_And_Serious_Injuries
1848,9200,Highly_Fatal_And_Damaging
1849,9212,Significant_Damage_And_Serious_Injuries
1850,9219,Highly_Fatal_And_Damaging
1851,9230,Significant_Damage_And_Serious_Injuries
1852,9231,Significant_Damage_And_Serious_Injuries
1853,9232,Significant_Damage_And_Fatalities
1854,9239,Significant_Damage_And_Fatalities
1855,9242,Highly_Fatal_And_Damaging
1856,9245,Significant_Damage_And_Serious_Injuries
1857,9247,Highly_Fatal_And_Damaging
1858,9250,Highly_Fatal_And_Damaging
1859,9252,Highly_Fatal_And_Damaging
1860,9257,Significant_Damage_And_Serious_Injuries
1861,9260,Significant_Damage_And_Serious_Injuries
1862,9264,Significant_Damage_And_Serious_Injuries
1863,9266,Highly_Fatal_And_Damaging
1864,9270,Highly_Fatal_And_Damaging
1865,9274,Minor_Damage_And_Injuries
1866,9279,Highly_Fatal_And_Damaging
1867,9281,Minor_Damage_And_Injuries
1868,9282,Significant_Damage_And_Serious_Injuries
1869,9283,Significant_Damage_And_Serious_Injuries
1870,9292,Highly_Fatal_And_Damaging
1871,9300,Minor_Damage_And_Injuries
1872,9302,Significant_Damage_And_Serious_Injuries
1873,9303,Significant_Damage_And_Serious_Injuries
1874,9308,Significant_Damage_And_Serious_Injuries
1875,9313,Highly_Fatal_And_Damaging
1876,9321,Significant_Damage_And_Serious_Injuries
1877,9324,Significant_Damage_And_Serious_Injuries
1878,9333,Significant_Damage_And_Fatalities
1879,9340,Minor_Damage_And_Injuries
1880,9349,Significant_Damage_And_Serious_Injuries
1881,9351,Highly_Fatal_And_Damaging
1882,9352,Highly_Fatal_And_Damaging
1883,9353,Minor_Damage_And_Injuries
1884,9359,Significant_Damage_And_Fatalities
1885,9363,Significant_Damage_And_Fatalities
1886,9365,Minor_Damage_And_Injuries
1887,9373,Minor_Damage_And_Injuries
1888,9377,Minor_Damage_And_Injuries
1889,9383,Highly_Fatal_And_Damaging
1890,9389,Minor_Damage_And_Injuries
1891,9392,Highly_Fatal_And_Damaging
1892,9400,Minor_Damage_And_Injuries
1893,9401,Significant_Damage_And_Fatalities
1894,9407,Minor_Damage_And_Injuries
1895,9408,Minor_Damage_And_Injuries
1896,9417,Minor_Damage_And_Injuries
1897,9423,Highly_Fatal_And_Damaging
1898,9424,Significant_Damage_And_Serious_Injuries
1899,9430,Highly_Fatal_And_Damaging
1900,9449,Highly_Fatal_And_Damaging
1901,9452,Significant_Damage_And_Fatalities
1902,9453,Significant_Damage_And_Serious_Injuries
1903,9456,Significant_Damage_And_Fatalities
1904,9461,Minor_Damage_And_Injuries
1905,9463,Significant_Damage_And_Fatalities
1906,9465,Significant_Damage_And_Fatalities
1907,9471,Minor_Damage_And_Injuries
1908,9484,Significant_Damage_And_Serious_Injuries
1909,9489,Significant_Damage_And_Serious_Injuries
1910,9495,Significant_Damage_And_Serious_Injuries
1911,9508,Minor_Damage_And_Injuries
1912,9515,Highly_Fatal_And_Damaging
1913,9521,Significant_Damage_And_Fatalities
1914,9528,Highly_Fatal_And_Damaging
1915,9534,Significant_Damage_And_Fatalities
1916,9539,Significant_Damage_And_Serious_Injuries
1917,9540,Highly_Fatal_And_Damaging
